,from,to,symbol,quantity,date
23018,brofund-ag,wongbraling,NEOXAG,0.015,2021-01-17
23019,brofund-ag,numanbutt,NEOXAG,0.13,2021-01-17
23020,brofund-ag,scooter77,NEOXAG,0.497,2021-01-17
23021,brofund-ag,wenchebakken,NEOXAG,0.009,2021-01-17
23022,brofund-ag,libertycrypto27,NEOXAG,0.074,2021-01-17
23023,brofund-ag,jlsplatts,NEOXAG,0.466,2021-01-17
23024,brofund-ag,richardcrill,NEOXAG,7.459,2021-01-17
23025,brofund-ag,thisismylife,NEOXAG,3.11,2021-01-17
23026,brofund-ag,gungunkrishu,NEOXAG,0.435,2021-01-17
23027,brofund-ag,brofundholdings,NEOXAG,0.109,2021-01-17
23028,brofund-ag,beerlotto,NEOXAG,0.024,2021-01-17
23029,brofund-ag,laradio,NEOXAG,0.062,2021-01-17
23030,brofund-ag,davedickeyyall,NEOXAG,0.155,2021-01-17
23031,brofund-ag,saachi,NEOXAG,0.001,2021-01-17
23032,brofund-ag,steemonboarder,NEOXAG,0.038,2021-01-17
23033,brofund-ag,adambarratt,NEOXAG,0.155,2021-01-17
23034,brofund-ag,adhammer,NEOXAG,3.275,2021-01-17
23035,brofund-ag,shebe,NEOXAG,0.022,2021-01-17
23036,brofund-ag,thelogicaldude,NEOXAG,0.124,2021-01-17
23037,brofund-ag,shoemanchu,NEOXAG,0.622,2021-01-17
23038,brofund-ag,jzn,NEOXAG,0.335,2021-01-17
23039,brofund-ag,besheda,NEOXAG,0.006,2021-01-17
23040,brofund-ag,shawnamawna,NEOXAG,3.11,2021-01-17
23041,brofund-ag,tonytrillions,NEOXAG,0.015,2021-01-17
23042,brofund-ag,tpkidkai,NEOXAG,0.249,2021-01-17
23043,brofund-ag,vincentnijman,NEOXAG,0.622,2021-01-17
23044,brofund-ag,starstrings01,NEOXAG,0.062,2021-01-17
23045,brofund-ag,riverflows,NEOXAG,0.113,2021-01-17
23046,brofund-ag,condeas,NEOXAG,0.149,2021-01-17
23047,brofund-ag,elianaicgomes,NEOXAG,0.074,2021-01-17
23048,brofund-ag,katerinaramm,NEOXAG,0.038,2021-01-17
23049,brofund-ag,achim03,NEOXAG,0.055,2021-01-17
23050,brofund-ag,ctpsb,NEOXAG,0.124,2021-01-17
23051,brofund-ag,bosmob,NEOXAG,0.068,2021-01-17
23052,brofund-ag,knowhow92,NEOXAG,0.23,2021-01-17
23053,brofund-ag,leoneil,NEOXAG,0.012,2021-01-17
23054,brofund-ag,anderssinho,NEOXAG,0.016,2021-01-17
23055,brofund-ag,whatamidoing,NEOXAG,0.656,2021-01-17
23056,brofund-ag,barmbo,NEOXAG,0.006,2021-01-17
23057,brofund-ag,muelli,NEOXAG,0.006,2021-01-17
23058,brofund-ag,lobsterspam,NEOXAG,0.666,2021-01-17
23059,brofund-ag,monsterbuster,NEOXAG,0.043,2021-01-17
23060,brofund-ag,bitandi,NEOXAG,0.51,2021-01-17
23061,brofund-ag,okean123,NEOXAG,0.055,2021-01-17
23062,brofund-ag,theroad2freedom,NEOXAG,0.059,2021-01-17
23063,brofund-ag,damla,NEOXAG,0.062,2021-01-17
23064,brofund-ag,familyhistory,NEOXAG,0.06,2021-01-17
23065,brofund-ag,mehmetfix,NEOXAG,0.006,2021-01-17
23066,brofund-ag,he-index,NEOXAG,0.278,2021-01-17
23067,brofund-ag,filotasriza3,NEOXAG,0.342,2021-01-17
23068,brofund-ag,road2nowhere,NEOXAG,0.049,2021-01-17
23069,brofund-ag,drax,NEOXAG,0.005,2021-01-17
23070,brofund-ag,drax.leo,NEOXAG,0.004,2021-01-17
23071,brofund-ag,sozdemir,NEOXAG,0.012,2021-01-17
23072,brofund-ag,abztraxxx,NEOXAG,0.261,2021-01-17
23073,brofund-ag,adamada,NEOXAG,0.366,2021-01-17
23074,brofund-ag,guruvaj,NEOXAG,0.001,2021-01-17
23075,brofund-ag,honeysaver,NEOXAG,0.044,2021-01-17
23076,brofund-ag,death-and-taxes,NEOXAG,0.007,2021-01-17
23077,brofund-ag,carolynstahl,NEOXAG,0.088,2021-01-17
23078,brofund-ag,plantstoplanks,NEOXAG,0.088,2021-01-17
23079,brofund-ag,phoenixwren,NEOXAG,0.031,2021-01-17
23080,brofund-ag,zydane,NEOXAG,0.088,2021-01-17
23081,brofund-ag,archon-gov,NEOXAG,0.186,2021-01-17
23082,brofund-ag,stolas,NEOXAG,0.012,2021-01-17
23083,brofund-ag,optimist1984,NEOXAG,3.11,2021-01-17
23084,brofund-ag,tarot911,NEOXAG,0.031,2021-01-17
23085,brofund-ag,rafabvr,NEOXAG,0.031,2021-01-17
23086,brofund-ag,cleydimar2000,NEOXAG,0.031,2021-01-17
23087,brofund-ag,bidnat,NEOXAG,0.014,2021-01-17
23088,brofund-ag,aiovo,NEOXAG,0.012,2021-01-17
23089,brofund-ag,txrose,NEOXAG,0.026,2021-01-17
23090,brofund-ag,shrazi,NEOXAG,0.205,2021-01-17
23091,brofund-ag,shroomifer,NEOXAG,0.167,2021-01-17
23092,brofund-ag,bigtakosensei,NEOXAG,0.008,2021-01-17
23093,brofund-ag,yorra,NEOXAG,0.006,2021-01-17
23094,brofund-ag,walterjay,NEOXAG,0.746,2021-01-17
23095,brofund-ag,shmoogleosukami,NEOXAG,0.087,2021-01-17
23096,brofund-ag,wxmark,NEOXAG,2.889,2021-01-17
23097,brofund-ag,dbooster,NEOXAG,0.006,2021-01-17
23098,brofund-ag,hykss,NEOXAG,1.197,2021-01-17
23099,brofund-ag,melbourneswest,NEOXAG,0.02,2021-01-17
23100,brofund-ag,ykretz,NEOXAG,0.004,2021-01-17
23101,brofund-ag,sevenoh-fiveoh,NEOXAG,0.001,2021-01-17
23102,brofund-ag,itzninjafool,NEOXAG,0.006,2021-01-17
23103,brofund-ag,cryptictruth,NEOXAG,0.003,2021-01-17
23104,brofund-ag,chireerocks,NEOXAG,0.022,2021-01-17
23105,brofund-ag,vipservice,NEOXAG,0.684,2021-01-17
23106,brofund-ag,edje,NEOXAG,0.622,2021-01-17
23107,brofund-pal,brofundholdings,PAL,20.027,2021-01-17
23108,brofund-pal,coinmint,PAL,0.354,2021-01-17
23109,brofund-pal,eirik,PAL,0.067,2021-01-17
23110,brofund-pal,sayee,PAL,0.009,2021-01-17
23111,brofund-pal,burlarj,PAL,0.008,2021-01-17
23112,brofund-pal,justinparke,PAL,0.088,2021-01-17
23113,brofund-pal,bala41288,PAL,0.335,2021-01-17
23114,brofund-pal,simplifylife,PAL,0.232,2021-01-17
23115,brofund-pal,xawi,PAL,0.184,2021-01-17
23116,brofund-pal,olaexcel,PAL,0.005,2021-01-17
23117,brofund-pal,simplymike,PAL,0.038,2021-01-17
23118,brofund-pal,zaku,PAL,0.077,2021-01-17
23119,brofund-pal,jjb777,PAL,2.63,2021-01-17
23120,brofund-pal,bearbear613,PAL,0.774,2021-01-17
23121,brofund-pal,rehan12,PAL,0.05,2021-01-17
23122,brofund-pal,udezee,PAL,0.007,2021-01-17
23123,brofund-pal,hetty-rowan,PAL,0.398,2021-01-17
23124,brofund-pal,taskmaster4450,PAL,1.721,2021-01-17
23125,brofund-pal,goldstreet,PAL,0.003,2021-01-17
23126,brofund-pal,elamental,PAL,0.05,2021-01-17
23127,brofund-pal,codingdefined,PAL,0.008,2021-01-17
23128,brofund-pal,ecoinstant,PAL,1.434,2021-01-17
23129,brofund-pal,khan.dayyanz,PAL,0.1,2021-01-17
23130,brofund-pal,roleerob,PAL,1.549,2021-01-17
23131,brofund-pal,chronocrypto,PAL,4.655,2021-01-17
23132,brofund-pal,sidwrites,PAL,0.066,2021-01-17
23133,brofund-pal,spinvest,PAL,3.098,2021-01-17
23134,brofund-pal,andy4475,PAL,0.003,2021-01-17
23135,brofund-pal,mango-juice,PAL,0.019,2021-01-17
23136,brofund-pal,enjar,PAL,0.003,2021-01-17
23137,brofund-pal,agr8buzz,PAL,0.774,2021-01-17
23138,brofund-pal,dealhunter,PAL,0.002,2021-01-17
23139,brofund-pal,dera123,PAL,1.056,2021-01-17
23140,brofund-pal,revisesociology,PAL,0.009,2021-01-17
23141,brofund-pal,moonunit,PAL,0.125,2021-01-17
23142,brofund-pal,miketr,PAL,0.117,2021-01-17
23143,brofund-pal,flemingfarm,PAL,0.077,2021-01-17
23144,brofund-pal,drrune,PAL,0.032,2021-01-17
23145,brofund-pal,photobook,PAL,0.02,2021-01-17
23146,brofund-pal,cryptoknight12,PAL,0.139,2021-01-17
23147,brofund-pal,michealb,PAL,0.046,2021-01-17
23148,brofund-pal,investinthefutur,PAL,0.081,2021-01-17
23149,brofund-pal,berthold,PAL,0.073,2021-01-17
23150,brofund-pal,partitura,PAL,0.271,2021-01-17
23151,brofund-pal,joseacabrerav,PAL,0.01,2021-01-17
23152,brofund-pal,auelitairene,PAL,0.009,2021-01-17
23153,brofund-pal,glastar,PAL,0.038,2021-01-17
23154,brofund-pal,elbrava,PAL,0.006,2021-01-17
23155,brofund-pal,robmojo,PAL,0.008,2021-01-17
23156,brofund-pal,adamdabeast,PAL,0.005,2021-01-17
23157,brofund-pal,xabi,PAL,0.396,2021-01-17
23158,brofund-pal,bilpcoinbpc,PAL,0.001,2021-01-17
23159,brofund-pal,abrockman,PAL,0.774,2021-01-17
23160,brofund-pal,shitsignals,PAL,0.112,2021-01-17
23161,brofund-pal,mister-meeseeks,PAL,0.015,2021-01-17
23162,brofund-pal,cmplxty,PAL,0.038,2021-01-17
23163,brofund-pal,coyotelation,PAL,0.047,2021-01-17
23164,brofund-pal,jongolson,PAL,0.356,2021-01-17
23165,brofund-pal,nuthman,PAL,0.155,2021-01-17
23166,brofund-pal,dkid14,PAL,0.143,2021-01-17
23167,brofund-pal,guurry123,PAL,0.022,2021-01-17
23168,brofund-pal,browery,PAL,0.058,2021-01-17
23169,brofund-pal,silverstackeruk,PAL,0.282,2021-01-17
23170,brofund-pal,pixresteemer,PAL,0.867,2021-01-17
23171,brofund-pal,trumpman,PAL,0.774,2021-01-17
23172,brofund-pal,invest4free,PAL,0.004,2021-01-17
23173,brofund-pal,lotto-de,PAL,0.03,2021-01-17
23174,brofund-pal,investyourvote,PAL,0.024,2021-01-17
23175,brofund-pal,archon-mining,PAL,0.232,2021-01-17
23176,brofund-pal,skylinebuds,PAL,0.001,2021-01-17
23177,brofund-pal,l337m45732,PAL,0.058,2021-01-17
23178,brofund-pal,cryptoyzzy,PAL,0.002,2021-01-17
23179,brofund-pal,enforcer48,PAL,0.852,2021-01-17
23180,brofund-pal,ash,PAL,0.27,2021-01-17
23181,brofund-pal,linco,PAL,0.015,2021-01-17
23182,brofund-pal,jznsamuel,PAL,0.987,2021-01-17
23183,brofund-pal,discohedge,PAL,1.354,2021-01-17
23184,brofund-pal,stayoutoftherz,PAL,0.003,2021-01-17
23185,brofund-pal,adiwathrive,PAL,0.032,2021-01-17
23186,brofund-pal,saboin,PAL,0.113,2021-01-17
23187,brofund-pal,crosheille,PAL,0.027,2021-01-17
23188,brofund-pal,steemychicken1,PAL,0.774,2021-01-17
23189,brofund-pal,sk1920,PAL,0.001,2021-01-17
23190,brofund-pal,cornavirus,PAL,0.391,2021-01-17
23191,brofund-pal,votebetting,PAL,0.156,2021-01-17
23192,brofund-pal,cliffagreen,PAL,0.01,2021-01-17
23193,brofund-pal,leo.bank,PAL,0.14,2021-01-17
23194,brofund-pal,jocieprosza,PAL,0.002,2021-01-17
23195,brofund-pal,rodent,PAL,0.001,2021-01-17
23196,brofund-pal,definethedollar,PAL,0.038,2021-01-17
23197,brofund-pal,ifeoluwa88,PAL,0.004,2021-01-17
23198,brofund-pal,anikys3reasure,PAL,0.007,2021-01-17
23199,brofund-pal,neoxian,PAL,0.015,2021-01-17
23200,brofund-pal,solairitas,PAL,0.008,2021-01-17
23201,brofund-pal,avellana,PAL,0.004,2021-01-17
23202,brofund-pal,ecoinstats,PAL,0.917,2021-01-17
23203,brofund-pal,misterc,PAL,0.103,2021-01-17
23204,brofund-pal,lilchillgirl,PAL,0.309,2021-01-17
23205,brofund-pal,trumpikas,PAL,0.012,2021-01-17
23206,brofund-pal,prize.hoard,PAL,0.257,2021-01-17
23207,brofund-pal,gerber,PAL,0.077,2021-01-17
23208,brofund-pal,coronavirus,PAL,0.007,2021-01-17
23209,brofund-pal,mfblack,PAL,1.642,2021-01-17
23210,brofund-pal,leontr,PAL,0.015,2021-01-17
23211,brofund-pal,themarkymark,PAL,6.073,2021-01-17
23212,brofund-pal,bilpcoin,PAL,0.001,2021-01-17
23213,brofund-pal,camiloferrua,PAL,0.023,2021-01-17
23214,brofund-pal,no-advice,PAL,0.127,2021-01-17
23215,brofund-pal,netaterra,PAL,0.395,2021-01-17
23216,brofund-pal,atma.love,PAL,1.205,2021-01-17
23217,brofund-pal,rarej,PAL,0.019,2021-01-17
23218,brofund-pal,ecosaint,PAL,0.261,2021-01-17
23219,brofund-pal,sharanaithal,PAL,0.141,2021-01-17
23220,brofund-pal,cwow2,PAL,0.026,2021-01-17
23221,brofund-pal,nickyhavey,PAL,0.085,2021-01-17
23222,brofund-pal,joetunex,PAL,0.023,2021-01-17
23223,brofund-pal,wongbraling,PAL,0.001,2021-01-17
23224,brofund-pal,numanbutt,PAL,0.016,2021-01-17
23225,brofund-pal,scooter77,PAL,0.061,2021-01-17
23226,brofund-pal,wenchebakken,PAL,0.001,2021-01-17
23227,brofund-pal,libertycrypto27,PAL,0.009,2021-01-17
23228,brofund-pal,jlsplatts,PAL,0.058,2021-01-17
23229,brofund-pal,richardcrill,PAL,0.928,2021-01-17
23230,brofund-pal,thisismylife,PAL,0.387,2021-01-17
23231,brofund-pal,gungunkrishu,PAL,0.054,2021-01-17
23232,brofund-pal,brofundholdings,PAL,0.013,2021-01-17
23233,brofund-pal,beerlotto,PAL,0.003,2021-01-17
23234,brofund-pal,laradio,PAL,0.007,2021-01-17
23235,brofund-pal,davedickeyyall,PAL,0.019,2021-01-17
23236,brofund-pal,steemonboarder,PAL,0.004,2021-01-17
23237,brofund-pal,adambarratt,PAL,0.019,2021-01-17
23238,brofund-pal,adhammer,PAL,0.407,2021-01-17
23239,brofund-pal,shebe,PAL,0.002,2021-01-17
23240,brofund-pal,thelogicaldude,PAL,0.015,2021-01-17
23241,brofund-pal,shoemanchu,PAL,0.077,2021-01-17
23242,brofund-pal,jzn,PAL,0.041,2021-01-17
23243,brofund-pal,shawnamawna,PAL,0.387,2021-01-17
23244,brofund-pal,tonytrillions,PAL,0.001,2021-01-17
23245,brofund-pal,tpkidkai,PAL,0.031,2021-01-17
23246,brofund-pal,vincentnijman,PAL,0.077,2021-01-17
23247,brofund-pal,starstrings01,PAL,0.007,2021-01-17
23248,brofund-pal,riverflows,PAL,0.014,2021-01-17
23249,brofund-pal,condeas,PAL,0.018,2021-01-17
23250,brofund-pal,elianaicgomes,PAL,0.009,2021-01-17
23251,brofund-pal,katerinaramm,PAL,0.004,2021-01-17
23252,brofund-pal,achim03,PAL,0.006,2021-01-17
23253,brofund-pal,ctpsb,PAL,0.015,2021-01-17
23254,brofund-pal,bosmob,PAL,0.008,2021-01-17
23255,brofund-pal,knowhow92,PAL,0.028,2021-01-17
23256,brofund-pal,leoneil,PAL,0.001,2021-01-17
23257,brofund-pal,anderssinho,PAL,0.002,2021-01-17
23258,brofund-pal,whatamidoing,PAL,0.081,2021-01-17
23259,brofund-pal,lobsterspam,PAL,0.083,2021-01-17
23260,brofund-pal,monsterbuster,PAL,0.005,2021-01-17
23261,brofund-pal,bitandi,PAL,0.063,2021-01-17
23262,brofund-pal,okean123,PAL,0.006,2021-01-17
23263,brofund-pal,theroad2freedom,PAL,0.007,2021-01-17
23264,brofund-pal,damla,PAL,0.007,2021-01-17
23265,brofund-pal,familyhistory,PAL,0.007,2021-01-17
23266,brofund-pal,he-index,PAL,0.034,2021-01-17
23267,brofund-pal,filotasriza3,PAL,0.042,2021-01-17
23268,brofund-pal,road2nowhere,PAL,0.006,2021-01-17
23269,brofund-pal,sozdemir,PAL,0.001,2021-01-17
23270,brofund-pal,abztraxxx,PAL,0.032,2021-01-17
23271,brofund-pal,adamada,PAL,0.045,2021-01-17
23272,brofund-pal,honeysaver,PAL,0.005,2021-01-17
23273,brofund-pal,carolynstahl,PAL,0.011,2021-01-17
23274,brofund-pal,plantstoplanks,PAL,0.011,2021-01-17
23275,brofund-pal,phoenixwren,PAL,0.003,2021-01-17
23276,brofund-pal,zydane,PAL,0.011,2021-01-17
23277,brofund-pal,archon-gov,PAL,0.023,2021-01-17
23278,brofund-pal,stolas,PAL,0.001,2021-01-17
23279,brofund-pal,optimist1984,PAL,0.387,2021-01-17
23280,brofund-pal,tarot911,PAL,0.003,2021-01-17
23281,brofund-pal,rafabvr,PAL,0.003,2021-01-17
23282,brofund-pal,cleydimar2000,PAL,0.003,2021-01-17
23283,brofund-pal,bidnat,PAL,0.001,2021-01-17
23284,brofund-pal,aiovo,PAL,0.001,2021-01-17
23285,brofund-pal,txrose,PAL,0.003,2021-01-17
23286,brofund-pal,shrazi,PAL,0.025,2021-01-17
23287,brofund-pal,shroomifer,PAL,0.02,2021-01-17
23288,brofund-pal,bigtakosensei,PAL,0.001,2021-01-17
23289,brofund-pal,walterjay,PAL,0.092,2021-01-17
23290,brofund-pal,shmoogleosukami,PAL,0.01,2021-01-17
23291,brofund-pal,wxmark,PAL,0.359,2021-01-17
23292,brofund-pal,hykss,PAL,0.149,2021-01-17
23293,brofund-pal,melbourneswest,PAL,0.002,2021-01-17
23294,brofund-pal,chireerocks,PAL,0.002,2021-01-17
23295,brofund-pal,vipservice,PAL,0.085,2021-01-17
23296,brofund-pal,edje,PAL,0.077,2021-01-17
23297,brofund-leo,brofundholdings,LEO,22.373,2021-01-17
23298,brofund-leo,coinmint,LEO,0.396,2021-01-17
23299,brofund-leo,eirik,LEO,0.075,2021-01-17
23300,brofund-leo,sayee,LEO,0.01,2021-01-17
23301,brofund-leo,burlarj,LEO,0.009,2021-01-17
23302,brofund-leo,justinparke,LEO,0.098,2021-01-17
23303,brofund-leo,bala41288,LEO,0.374,2021-01-17
23304,brofund-leo,simplifylife,LEO,0.259,2021-01-17
23305,brofund-leo,xawi,LEO,0.206,2021-01-17
23306,brofund-leo,olaexcel,LEO,0.006,2021-01-17
23307,brofund-leo,simplymike,LEO,0.043,2021-01-17
23308,brofund-leo,zaku,LEO,0.086,2021-01-17
23309,brofund-leo,jjb777,LEO,2.938,2021-01-17
23310,brofund-leo,bearbear613,LEO,0.865,2021-01-17
23311,brofund-leo,rehan12,LEO,0.056,2021-01-17
23312,brofund-leo,udezee,LEO,0.008,2021-01-17
23313,brofund-leo,hetty-rowan,LEO,0.445,2021-01-17
23314,brofund-leo,taskmaster4450,LEO,1.923,2021-01-17
23315,brofund-leo,goldstreet,LEO,0.003,2021-01-17
23316,brofund-leo,elamental,LEO,0.056,2021-01-17
23317,brofund-leo,codingdefined,LEO,0.009,2021-01-17
23318,brofund-leo,ecoinstant,LEO,1.602,2021-01-17
23319,brofund-leo,khan.dayyanz,LEO,0.112,2021-01-17
23320,brofund-leo,roleerob,LEO,1.73,2021-01-17
23321,brofund-leo,chronocrypto,LEO,5.201,2021-01-17
23322,brofund-leo,sidwrites,LEO,0.074,2021-01-17
23323,brofund-leo,spinvest,LEO,3.461,2021-01-17
23324,brofund-leo,andy4475,LEO,0.004,2021-01-17
23325,brofund-leo,mango-juice,LEO,0.021,2021-01-17
23326,brofund-leo,enjar,LEO,0.003,2021-01-17
23327,brofund-leo,agr8buzz,LEO,0.865,2021-01-17
23328,brofund-leo,dealhunter,LEO,0.002,2021-01-17
23329,brofund-leo,dera123,LEO,1.18,2021-01-17
23330,brofund-leo,revisesociology,LEO,0.01,2021-01-17
23331,brofund-leo,moonunit,LEO,0.139,2021-01-17
23332,brofund-leo,miketr,LEO,0.131,2021-01-17
23333,brofund-leo,flemingfarm,LEO,0.086,2021-01-17
23334,brofund-leo,drrune,LEO,0.036,2021-01-17
23335,brofund-leo,photobook,LEO,0.023,2021-01-17
23336,brofund-leo,cryptoknight12,LEO,0.155,2021-01-17
23337,brofund-leo,michealb,LEO,0.051,2021-01-17
23338,brofund-leo,investinthefutur,LEO,0.09,2021-01-17
23339,brofund-leo,berthold,LEO,0.082,2021-01-17
23340,brofund-leo,partitura,LEO,0.302,2021-01-17
23341,brofund-leo,joseacabrerav,LEO,0.011,2021-01-17
23342,brofund-leo,auelitairene,LEO,0.01,2021-01-17
23343,brofund-leo,glastar,LEO,0.043,2021-01-17
23344,brofund-leo,elbrava,LEO,0.007,2021-01-17
23345,brofund-leo,robmojo,LEO,0.009,2021-01-17
23346,brofund-leo,adamdabeast,LEO,0.005,2021-01-17
23347,brofund-leo,xabi,LEO,0.443,2021-01-17
23348,brofund-leo,bilpcoinbpc,LEO,0.001,2021-01-17
23349,brofund-leo,abrockman,LEO,0.865,2021-01-17
23350,brofund-leo,shitsignals,LEO,0.125,2021-01-17
23351,brofund-leo,mister-meeseeks,LEO,0.017,2021-01-17
23352,brofund-leo,cmplxty,LEO,0.043,2021-01-17
23353,brofund-leo,coyotelation,LEO,0.052,2021-01-17
23354,brofund-leo,jongolson,LEO,0.398,2021-01-17
23355,brofund-leo,nuthman,LEO,0.173,2021-01-17
23356,brofund-leo,dkid14,LEO,0.16,2021-01-17
23357,brofund-leo,guurry123,LEO,0.025,2021-01-17
23358,brofund-leo,browery,LEO,0.064,2021-01-17
23359,brofund-leo,silverstackeruk,LEO,0.315,2021-01-17
23360,brofund-leo,pixresteemer,LEO,0.969,2021-01-17
23361,brofund-leo,trumpman,LEO,0.865,2021-01-17
23362,brofund-leo,invest4free,LEO,0.004,2021-01-17
23363,brofund-leo,lotto-de,LEO,0.034,2021-01-17
23364,brofund-leo,investyourvote,LEO,0.027,2021-01-17
23365,brofund-leo,archon-mining,LEO,0.259,2021-01-17
23366,brofund-leo,skylinebuds,LEO,0.001,2021-01-17
23367,brofund-leo,l337m45732,LEO,0.065,2021-01-17
23368,brofund-leo,cryptoyzzy,LEO,0.002,2021-01-17
23369,brofund-leo,enforcer48,LEO,0.951,2021-01-17
23370,brofund-leo,ash,LEO,0.301,2021-01-17
23371,brofund-leo,linco,LEO,0.017,2021-01-17
23372,brofund-leo,jznsamuel,LEO,1.103,2021-01-17
23373,brofund-leo,discohedge,LEO,1.513,2021-01-17
23374,brofund-leo,stayoutoftherz,LEO,0.004,2021-01-17
23375,brofund-leo,adiwathrive,LEO,0.036,2021-01-17
23376,brofund-leo,saboin,LEO,0.127,2021-01-17
23377,brofund-leo,crosheille,LEO,0.03,2021-01-17
23378,brofund-leo,steemychicken1,LEO,0.865,2021-01-17
23379,brofund-leo,sk1920,LEO,0.001,2021-01-17
23380,brofund-leo,cornavirus,LEO,0.437,2021-01-17
23381,brofund-leo,votebetting,LEO,0.174,2021-01-17
23382,brofund-leo,cliffagreen,LEO,0.011,2021-01-17
23383,brofund-leo,leo.bank,LEO,0.157,2021-01-17
23384,brofund-leo,jocieprosza,LEO,0.002,2021-01-17
23385,brofund-leo,rodent,LEO,0.001,2021-01-17
23386,brofund-leo,definethedollar,LEO,0.043,2021-01-17
23387,brofund-leo,ifeoluwa88,LEO,0.005,2021-01-17
23388,brofund-leo,anikys3reasure,LEO,0.008,2021-01-17
23389,brofund-leo,neoxian,LEO,0.017,2021-01-17
23390,brofund-leo,solairitas,LEO,0.009,2021-01-17
23391,brofund-leo,avellana,LEO,0.004,2021-01-17
23392,brofund-leo,ecoinstats,LEO,1.025,2021-01-17
23393,brofund-leo,misterc,LEO,0.115,2021-01-17
23394,brofund-leo,lilchillgirl,LEO,0.346,2021-01-17
23395,brofund-leo,trumpikas,LEO,0.013,2021-01-17
23396,brofund-leo,prize.hoard,LEO,0.288,2021-01-17
23397,brofund-leo,gerber,LEO,0.086,2021-01-17
23398,brofund-leo,coronavirus,LEO,0.008,2021-01-17
23399,brofund-leo,mfblack,LEO,1.835,2021-01-17
23400,brofund-leo,leontr,LEO,0.017,2021-01-17
23401,brofund-leo,themarkymark,LEO,6.785,2021-01-17
23402,brofund-leo,bilpcoin,LEO,0.001,2021-01-17
23403,brofund-leo,camiloferrua,LEO,0.026,2021-01-17
23404,brofund-leo,no-advice,LEO,0.142,2021-01-17
23405,brofund-leo,netaterra,LEO,0.442,2021-01-17
23406,brofund-leo,atma.love,LEO,1.347,2021-01-17
23407,brofund-leo,rarej,LEO,0.021,2021-01-17
23408,brofund-leo,ecosaint,LEO,0.292,2021-01-17
23409,brofund-leo,sharanaithal,LEO,0.157,2021-01-17
23410,brofund-leo,cwow2,LEO,0.029,2021-01-17
23411,brofund-leo,nickyhavey,LEO,0.095,2021-01-17
23412,brofund-leo,joetunex,LEO,0.025,2021-01-17
23413,brofund-leo,wongbraling,LEO,0.002,2021-01-17
23414,brofund-leo,numanbutt,LEO,0.018,2021-01-17
23415,brofund-leo,scooter77,LEO,0.069,2021-01-17
23416,brofund-leo,wenchebakken,LEO,0.001,2021-01-17
23417,brofund-leo,libertycrypto27,LEO,0.01,2021-01-17
23418,brofund-leo,jlsplatts,LEO,0.064,2021-01-17
23419,brofund-leo,richardcrill,LEO,1.037,2021-01-17
23420,brofund-leo,thisismylife,LEO,0.432,2021-01-17
23421,brofund-leo,gungunkrishu,LEO,0.06,2021-01-17
23422,brofund-leo,brofundholdings,LEO,0.015,2021-01-17
23423,brofund-leo,beerlotto,LEO,0.003,2021-01-17
23424,brofund-leo,laradio,LEO,0.008,2021-01-17
23425,brofund-leo,davedickeyyall,LEO,0.021,2021-01-17
23426,brofund-leo,steemonboarder,LEO,0.005,2021-01-17
23427,brofund-leo,adambarratt,LEO,0.021,2021-01-17
23428,brofund-leo,adhammer,LEO,0.455,2021-01-17
23429,brofund-leo,shebe,LEO,0.003,2021-01-17
23430,brofund-leo,thelogicaldude,LEO,0.017,2021-01-17
23431,brofund-leo,shoemanchu,LEO,0.086,2021-01-17
23432,brofund-leo,jzn,LEO,0.046,2021-01-17
23433,brofund-leo,shawnamawna,LEO,0.432,2021-01-17
23434,brofund-leo,tonytrillions,LEO,0.002,2021-01-17
23435,brofund-leo,tpkidkai,LEO,0.034,2021-01-17
23436,brofund-leo,vincentnijman,LEO,0.086,2021-01-17
23437,brofund-leo,starstrings01,LEO,0.008,2021-01-17
23438,brofund-leo,riverflows,LEO,0.015,2021-01-17
23439,brofund-leo,condeas,LEO,0.02,2021-01-17
23440,brofund-leo,elianaicgomes,LEO,0.01,2021-01-17
23441,brofund-leo,katerinaramm,LEO,0.005,2021-01-17
23442,brofund-leo,achim03,LEO,0.007,2021-01-17
23443,brofund-leo,ctpsb,LEO,0.017,2021-01-17
23444,brofund-leo,bosmob,LEO,0.009,2021-01-17
23445,brofund-leo,knowhow92,LEO,0.032,2021-01-17
23446,brofund-leo,leoneil,LEO,0.001,2021-01-17
23447,brofund-leo,anderssinho,LEO,0.002,2021-01-17
23448,brofund-leo,whatamidoing,LEO,0.091,2021-01-17
23449,brofund-leo,lobsterspam,LEO,0.092,2021-01-17
23450,brofund-leo,monsterbuster,LEO,0.006,2021-01-17
23451,brofund-leo,bitandi,LEO,0.071,2021-01-17
23452,brofund-leo,okean123,LEO,0.007,2021-01-17
23453,brofund-leo,theroad2freedom,LEO,0.008,2021-01-17
23454,brofund-leo,damla,LEO,0.008,2021-01-17
23455,brofund-leo,familyhistory,LEO,0.008,2021-01-17
23456,brofund-leo,he-index,LEO,0.038,2021-01-17
23457,brofund-leo,filotasriza3,LEO,0.047,2021-01-17
23458,brofund-leo,road2nowhere,LEO,0.006,2021-01-17
23459,brofund-leo,sozdemir,LEO,0.001,2021-01-17
23460,brofund-leo,abztraxxx,LEO,0.036,2021-01-17
23461,brofund-leo,adamada,LEO,0.051,2021-01-17
