,from,to,symbol,quantity,date
13811,he-indexrewards,automaton,ARCHON,0.001,2021-01-27
13812,he-indexrewards,he-index,STEM,2.286,2021-01-27
13813,he-indexrewards,he-indexadmin,STEM,1.143,2021-01-27
13814,he-indexrewards,blainjones,STEM,0.457,2021-01-27
13815,he-indexrewards,jongolson,STEM,0.457,2021-01-27
13816,he-indexrewards,achim03,STEM,0.229,2021-01-27
13817,he-indexrewards,blainjones,STEM,2.384,2021-01-27
13818,he-indexrewards,peerfinance,STEM,1.690,2021-01-27
13819,he-indexrewards,jongolson,STEM,1.658,2021-01-27
13820,he-indexrewards,jk6276,STEM,1.003,2021-01-27
13821,he-indexrewards,taskmaster4450,STEM,0.895,2021-01-27
13822,he-indexrewards,torrey.blog,STEM,0.869,2021-01-27
13823,he-indexrewards,chmoen,STEM,0.869,2021-01-27
13824,he-indexrewards,tandara,STEM,0.836,2021-01-27
13825,he-indexrewards,elianaicgomes,STEM,0.668,2021-01-27
13826,he-indexrewards,brofund,STEM,0.334,2021-01-27
13827,he-indexrewards,shmoogleosukami,STEM,0.334,2021-01-27
13828,he-indexrewards,blue.rabbit,STEM,0.306,2021-01-27
13829,he-indexrewards,alokkumar121,STEM,0.266,2021-01-27
13830,he-indexrewards,ericburgoyne,STEM,0.251,2021-01-27
13831,he-indexrewards,silverstackeruk,STEM,0.251,2021-01-27
13832,he-indexrewards,deepresearch,STEM,0.251,2021-01-27
13833,he-indexrewards,myvest,STEM,0.234,2021-01-27
13834,he-indexrewards,dera123,STEM,0.203,2021-01-27
13835,he-indexrewards,hirohurl,STEM,0.201,2021-01-27
13836,he-indexrewards,curtawakening,STEM,0.194,2021-01-27
13837,he-indexrewards,discohedge,STEM,0.184,2021-01-27
13838,he-indexrewards,srmallara,STEM,0.167,2021-01-27
13839,he-indexrewards,no-advice,STEM,0.167,2021-01-27
13840,he-indexrewards,russellstockley,STEM,0.164,2021-01-27
13841,he-indexrewards,niallon11,STEM,0.130,2021-01-27
13842,he-indexrewards,jzn,STEM,0.110,2021-01-27
13843,he-indexrewards,salexa5,STEM,0.105,2021-01-27
13844,he-indexrewards,dfacademy,STEM,0.100,2021-01-27
13845,he-indexrewards,oldmans,STEM,0.100,2021-01-27
13846,he-indexrewards,freesinger,STEM,0.100,2021-01-27
13847,he-indexrewards,partitura,STEM,0.100,2021-01-27
13848,he-indexrewards,abrockman,STEM,0.100,2021-01-27
13849,he-indexrewards,marfonso,STEM,0.096,2021-01-27
13850,he-indexrewards,leosoph,STEM,0.095,2021-01-27
13851,he-indexrewards,jeffjagoe,STEM,0.091,2021-01-27
13852,he-indexrewards,elizabetamt,STEM,0.090,2021-01-27
13853,he-indexrewards,knowhow92,STEM,0.089,2021-01-27
13854,he-indexrewards,mytechtrail,STEM,0.087,2021-01-27
13855,he-indexrewards,bradleyarrow,STEM,0.086,2021-01-27
13856,he-indexrewards,anthonypslate,STEM,0.084,2021-01-27
13857,he-indexrewards,thelogicaldude,STEM,0.084,2021-01-27
13858,he-indexrewards,inertia,STEM,0.076,2021-01-27
13859,he-indexrewards,cwow2,STEM,0.070,2021-01-27
13860,he-indexrewards,maddogmike,STEM,0.067,2021-01-28
13861,he-indexrewards,road2nowhere,STEM,0.067,2021-01-28
13862,he-indexrewards,scooter77,STEM,0.067,2021-01-28
13863,he-indexrewards,enginewitty,STEM,0.067,2021-01-28
13864,he-indexrewards,cryptosimplify,STEM,0.056,2021-01-28
13865,he-indexrewards,successchar,STEM,0.052,2021-01-28
13866,he-indexrewards,rezoanulv.sports,STEM,0.048,2021-01-28
13867,he-indexrewards,jangle,STEM,0.047,2021-01-28
13868,he-indexrewards,uyobong.venture,STEM,0.045,2021-01-28
13869,he-indexrewards,pardinus,STEM,0.042,2021-01-28
13870,he-indexrewards,netaterra,STEM,0.041,2021-01-28
13871,he-indexrewards,paxjulia,STEM,0.041,2021-01-28
13872,he-indexrewards,pm522przemek,STEM,0.040,2021-01-28
13873,he-indexrewards,lisamgentile1961,STEM,0.040,2021-01-28
13874,he-indexrewards,fiberfrau,STEM,0.039,2021-01-28
13875,he-indexrewards,filotasriza3,STEM,0.036,2021-01-28
13876,he-indexrewards,gungunkrishu,STEM,0.035,2021-01-28
13877,he-indexrewards,bozz,STEM,0.035,2021-01-28
13878,he-indexrewards,lammbock,STEM,0.034,2021-01-28
13879,he-indexrewards,drax,STEM,0.034,2021-01-28
13880,he-indexrewards,rarej,STEM,0.034,2021-01-28
13881,he-indexrewards,ammonite,STEM,0.033,2021-01-28
13882,he-indexrewards,nathanmars,STEM,0.033,2021-01-28
13883,he-indexrewards,forykw,STEM,0.033,2021-01-28
13884,he-indexrewards,nikoleondas,STEM,0.033,2021-01-28
13885,he-indexrewards,eirik,STEM,0.033,2021-01-28
13886,he-indexrewards,coyotelation,STEM,0.033,2021-01-28
13887,he-indexrewards,adambarratt,STEM,0.033,2021-01-28
13888,he-indexrewards,cmplxty,STEM,0.032,2021-01-28
13889,he-indexrewards,melinda010100,STEM,0.029,2021-01-28
13890,he-indexrewards,ghcamry,STEM,0.029,2021-01-28
13891,he-indexrewards,okean123,STEM,0.029,2021-01-28
13892,he-indexrewards,drax.leo,STEM,0.027,2021-01-28
13893,he-indexrewards,cryptocanny,STEM,0.027,2021-01-28
13894,he-indexrewards,investinthefutur,STEM,0.025,2021-01-28
13895,he-indexrewards,cryptictruth,STEM,0.024,2021-01-28
13896,he-indexrewards,andrewn,STEM,0.022,2021-01-28
13897,he-indexrewards,theroad2freedom,STEM,0.022,2021-01-28
13898,he-indexrewards,miketr,STEM,0.021,2021-01-28
13899,he-indexrewards,sumatranate,STEM,0.021,2021-01-28
13900,he-indexrewards,familyhistory,STEM,0.021,2021-01-28
13901,he-indexrewards,starstrings01,STEM,0.020,2021-01-28
13902,he-indexrewards,imfarhad,STEM,0.020,2021-01-28
13903,he-indexrewards,bitandi,STEM,0.018,2021-01-28
13904,he-indexrewards,r1s2g3,STEM,0.017,2021-01-28
13905,he-indexrewards,nedred,STEM,0.017,2021-01-28
13906,he-indexrewards,iamraincrystal,STEM,0.017,2021-01-28
13907,he-indexrewards,katerinaramm,STEM,0.017,2021-01-28
13908,he-indexrewards,achim03,STEM,0.017,2021-01-28
13909,he-indexrewards,metzli,STEM,0.016,2021-01-28
13910,he-indexrewards,victor-alexander,STEM,0.016,2021-01-28
13911,he-indexrewards,jersteemit,STEM,0.016,2021-01-28
13912,he-indexrewards,honeysaver,STEM,0.015,2021-01-28
13913,he-indexrewards,bashadow,STEM,0.015,2021-01-28
13914,he-indexrewards,flaxz,STEM,0.014,2021-01-28
13915,he-indexrewards,ctpsb,STEM,0.013,2021-01-28
13916,he-indexrewards,jimre1,STEM,0.012,2021-01-28
13917,he-indexrewards,theb0red1,STEM,0.012,2021-01-28
13918,he-indexrewards,khan.dayyanz,STEM,0.010,2021-01-28
13919,he-indexrewards,academialibertad,STEM,0.010,2021-01-28
13920,he-indexrewards,gadrian,STEM,0.010,2021-01-28
13921,he-indexrewards,whitelightxpress,STEM,0.009,2021-01-28
13922,he-indexrewards,mawit07,STEM,0.009,2021-01-28
13923,he-indexrewards,tomhall,STEM,0.009,2021-01-28
13924,he-indexrewards,txrose,STEM,0.008,2021-01-28
13925,he-indexrewards,the-mister7,STEM,0.008,2021-01-28
13926,he-indexrewards,ykretz,STEM,0.008,2021-01-28
13927,he-indexrewards,bala41288,STEM,0.007,2021-01-28
13928,he-indexrewards,bilpcoin,STEM,0.007,2021-01-28
13929,he-indexrewards,jasonbu,STEM,0.007,2021-01-28
13930,he-indexrewards,ph1102,STEM,0.006,2021-01-28
13931,he-indexrewards,stolas,STEM,0.006,2021-01-28
13932,he-indexrewards,blackphillip,STEM,0.005,2021-01-28
13933,he-indexrewards,pixiepost,STEM,0.005,2021-01-28
13934,he-indexrewards,sevenoh-fiveoh,STEM,0.005,2021-01-28
13935,he-indexrewards,sgt-dan,STEM,0.005,2021-01-28
13936,he-indexrewards,ybanezkim26,STEM,0.004,2021-01-28
13937,he-indexrewards,atomcollector,STEM,0.004,2021-01-28
13938,he-indexrewards,guruvaj,STEM,0.004,2021-01-28
13939,he-indexrewards,bigtakosensei,STEM,0.004,2021-01-28
13940,he-indexrewards,preparedwombat,STEM,0.004,2021-01-28
13941,he-indexrewards,chireerocks,STEM,0.004,2021-01-28
13942,he-indexrewards,kiokizz,STEM,0.003,2021-01-28
13943,he-indexrewards,foodiesunite,STEM,0.003,2021-01-28
13944,he-indexrewards,guurry123,STEM,0.003,2021-01-28
13945,he-indexrewards,johnspalding,STEM,0.003,2021-01-28
13946,he-indexrewards,risingstar2,STEM,0.003,2021-01-28
13947,he-indexrewards,monsterbuster,STEM,0.003,2021-01-28
13948,he-indexrewards,steemincome,STEM,0.003,2021-01-28
13949,he-indexrewards,anderssinho,STEM,0.003,2021-01-28
13950,he-indexrewards,shaidon,STEM,0.003,2021-01-28
13951,he-indexrewards,automaton,STEM,0.002,2021-01-28
13952,he-indexrewards,adysscheryl,STEM,0.002,2021-01-28
13953,he-indexrewards,chubb149,STEM,0.002,2021-01-28
13954,he-indexrewards,mejiasclaudia,STEM,0.002,2021-01-28
13955,he-indexrewards,bilpcoinbpc,STEM,0.001,2021-01-28
13956,he-indexrewards,jocieprosza,STEM,0.001,2021-01-28
13957,he-indexrewards,viniciotricolor,STEM,0.001,2021-01-28
13958,he-indexrewards,turnmeondeadman,STEM,0.001,2021-01-28
13959,he-indexrewards,jacoalberts,STEM,0.001,2021-01-28
13960,he-indexrewards,quinnertronics,STEM,0.001,2021-01-28
13961,he-indexrewards,davedickeyyall,STEM,0.001,2021-01-28
13962,he-indexrewards,sk1920,STEM,0.001,2021-01-28
13963,he-indexrewards,he-index,WEED,0.007,2021-01-28
13964,he-indexrewards,he-indexadmin,WEED,0.004,2021-01-28
13965,he-indexrewards,blainjones,WEED,0.001,2021-01-28
13966,he-indexrewards,jongolson,WEED,0.001,2021-01-28
13967,he-indexrewards,achim03,WEED,0.001,2021-01-28
13968,he-indexrewards,blainjones,WEED,0.007,2021-01-28
13969,he-indexrewards,peerfinance,WEED,0.005,2021-01-28
13970,he-indexrewards,jongolson,WEED,0.005,2021-01-28
13971,he-indexrewards,jk6276,WEED,0.003,2021-01-28
13972,he-indexrewards,taskmaster4450,WEED,0.003,2021-01-28
13973,he-indexrewards,torrey.blog,WEED,0.003,2021-01-28
13974,he-indexrewards,chmoen,WEED,0.003,2021-01-28
13975,he-indexrewards,tandara,WEED,0.003,2021-01-28
13976,he-indexrewards,elianaicgomes,WEED,0.002,2021-01-28
13977,he-indexrewards,brofund,WEED,0.001,2021-01-28
13978,he-indexrewards,shmoogleosukami,WEED,0.001,2021-01-28
13979,he-indexrewards,blue.rabbit,WEED,0.001,2021-01-28
13980,he-indexrewards,alokkumar121,WEED,0.001,2021-01-28
13981,he-indexrewards,ericburgoyne,WEED,0.001,2021-01-28
13982,he-indexrewards,silverstackeruk,WEED,0.001,2021-01-28
13983,he-indexrewards,deepresearch,WEED,0.001,2021-01-28
13984,he-indexrewards,myvest,WEED,0.001,2021-01-28
13985,he-indexrewards,dera123,WEED,0.001,2021-01-28
13986,he-indexrewards,hirohurl,WEED,0.001,2021-01-28
13987,he-indexrewards,curtawakening,WEED,0.001,2021-01-28
13988,he-indexrewards,discohedge,WEED,0.001,2021-01-28
13989,he-indexrewards,srmallara,WEED,0.001,2021-01-28
13990,he-indexrewards,no-advice,WEED,0.001,2021-01-28
13991,he-indexrewards,russellstockley,WEED,0.001,2021-01-28
13992,he-indexrewards,he-index,BEE,0.055,2021-01-28
13993,he-indexrewards,he-indexadmin,BEE,0.027,2021-01-28
13994,he-indexrewards,blainjones,BEE,0.011,2021-01-28
13995,he-indexrewards,jongolson,BEE,0.011,2021-01-28
13996,he-indexrewards,achim03,BEE,0.005,2021-01-28
13997,he-indexrewards,blainjones,BEE,0.057,2021-01-28
13998,he-indexrewards,peerfinance,BEE,0.040,2021-01-28
13999,he-indexrewards,jongolson,BEE,0.040,2021-01-28
14000,he-indexrewards,jk6276,BEE,0.024,2021-01-28
14001,he-indexrewards,taskmaster4450,BEE,0.021,2021-01-28
14002,he-indexrewards,torrey.blog,BEE,0.021,2021-01-28
14003,he-indexrewards,chmoen,BEE,0.021,2021-01-28
14004,he-indexrewards,tandara,BEE,0.020,2021-01-28
14005,he-indexrewards,elianaicgomes,BEE,0.016,2021-01-28
14006,he-indexrewards,brofund,BEE,0.008,2021-01-28
14007,he-indexrewards,shmoogleosukami,BEE,0.008,2021-01-28
14008,he-indexrewards,blue.rabbit,BEE,0.007,2021-01-28
14009,he-indexrewards,alokkumar121,BEE,0.006,2021-01-28
14010,he-indexrewards,ericburgoyne,BEE,0.006,2021-01-28
14011,he-indexrewards,silverstackeruk,BEE,0.006,2021-01-28
14012,he-indexrewards,deepresearch,BEE,0.006,2021-01-28
14013,he-indexrewards,myvest,BEE,0.006,2021-01-28
14014,he-indexrewards,dera123,BEE,0.005,2021-01-28
14015,he-indexrewards,hirohurl,BEE,0.005,2021-01-28
14016,he-indexrewards,curtawakening,BEE,0.005,2021-01-28
14017,he-indexrewards,discohedge,BEE,0.004,2021-01-28
14018,he-indexrewards,srmallara,BEE,0.004,2021-01-28
14019,he-indexrewards,no-advice,BEE,0.004,2021-01-28
14020,he-indexrewards,russellstockley,BEE,0.004,2021-01-28
14021,he-indexrewards,niallon11,BEE,0.003,2021-01-28
14022,he-indexrewards,jzn,BEE,0.003,2021-01-28
14023,he-indexrewards,salexa5,BEE,0.003,2021-01-28
14024,he-indexrewards,dfacademy,BEE,0.002,2021-01-28
14025,he-indexrewards,oldmans,BEE,0.002,2021-01-28
14026,he-indexrewards,freesinger,BEE,0.002,2021-01-28
14027,he-indexrewards,partitura,BEE,0.002,2021-01-28
14028,he-indexrewards,abrockman,BEE,0.002,2021-01-28
14029,he-indexrewards,marfonso,BEE,0.002,2021-01-28
14030,he-indexrewards,leosoph,BEE,0.002,2021-01-28
14031,he-indexrewards,jeffjagoe,BEE,0.002,2021-01-28
14032,he-indexrewards,elizabetamt,BEE,0.002,2021-01-28
14033,he-indexrewards,knowhow92,BEE,0.002,2021-01-28
14034,he-indexrewards,mytechtrail,BEE,0.002,2021-01-28
14035,he-indexrewards,bradleyarrow,BEE,0.002,2021-01-28
14036,he-indexrewards,anthonypslate,BEE,0.002,2021-01-28
14037,he-indexrewards,thelogicaldude,BEE,0.002,2021-01-28
14038,he-indexrewards,inertia,BEE,0.002,2021-01-28
14039,he-indexrewards,cwow2,BEE,0.002,2021-01-28
14040,he-indexrewards,dkid14,BEE,0.002,2021-01-28
14041,he-indexrewards,maddogmike,BEE,0.002,2021-01-28
14042,he-indexrewards,road2nowhere,BEE,0.002,2021-01-28
14043,he-indexrewards,scooter77,BEE,0.002,2021-01-28
14044,he-indexrewards,enginewitty,BEE,0.002,2021-01-28
14045,he-indexrewards,cryptosimplify,BEE,0.001,2021-01-28
14046,he-indexrewards,successchar,BEE,0.001,2021-01-28
14047,he-indexrewards,rezoanulv.sports,BEE,0.001,2021-01-28
14048,he-indexrewards,jangle,BEE,0.001,2021-01-28
14049,he-indexrewards,uyobong.venture,BEE,0.001,2021-01-28
14050,he-indexrewards,roger.remix,BEE,0.001,2021-01-28
14051,he-indexrewards,pardinus,BEE,0.001,2021-01-28
14052,he-indexrewards,netaterra,BEE,0.001,2021-01-28
14053,he-indexrewards,paxjulia,BEE,0.001,2021-01-28
14054,he-indexrewards,pm522przemek,BEE,0.001,2021-01-28
14055,he-indexrewards,lisamgentile1961,BEE,0.001,2021-01-28
14056,he-indexrewards,fiberfrau,BEE,0.001,2021-01-28
14057,he-indexrewards,filotasriza3,BEE,0.001,2021-01-28
14058,he-indexrewards,gungunkrishu,BEE,0.001,2021-01-28
14059,he-indexrewards,bozz,BEE,0.001,2021-01-28
14060,he-indexrewards,lammbock,BEE,0.001,2021-01-28
14061,he-indexrewards,drax,BEE,0.001,2021-01-28
14062,he-indexrewards,rarej,BEE,0.001,2021-01-28
14063,he-indexrewards,ammonite,BEE,0.001,2021-01-28
14064,he-indexrewards,nathanmars,BEE,0.001,2021-01-28
14065,he-indexrewards,forykw,BEE,0.001,2021-01-28
14066,he-indexrewards,nikoleondas,BEE,0.001,2021-01-28
14067,he-indexrewards,eirik,BEE,0.001,2021-01-28
14068,he-indexrewards,coyotelation,BEE,0.001,2021-01-28
14069,he-indexrewards,adambarratt,BEE,0.001,2021-01-28
14070,he-indexrewards,cmplxty,BEE,0.001,2021-01-28
14071,he-indexrewards,melinda010100,BEE,0.001,2021-01-28
14072,he-indexrewards,ghcamry,BEE,0.001,2021-01-28
14073,he-indexrewards,okean123,BEE,0.001,2021-01-28
14074,he-indexrewards,drax.leo,BEE,0.001,2021-01-28
14075,he-indexrewards,cryptocanny,BEE,0.001,2021-01-28
14076,he-indexrewards,investinthefutur,BEE,0.001,2021-01-28
14077,he-indexrewards,cryptictruth,BEE,0.001,2021-01-28
14078,he-indexrewards,andrewn,BEE,0.001,2021-01-28
14079,he-indexrewards,theroad2freedom,BEE,0.001,2021-01-28
14080,he-indexrewards,miketr,BEE,0.001,2021-01-28
14081,he-indexrewards,sumatranate,BEE,0.001,2021-01-28
14082,he-indexrewards,familyhistory,BEE,0.001,2021-01-28
14083,he-indexrewards,he-index,NEOXAG,0.052,2021-01-28
14084,he-indexrewards,he-indexadmin,NEOXAG,0.026,2021-01-28
14085,he-indexrewards,blainjones,NEOXAG,0.010,2021-01-28
14086,he-indexrewards,jongolson,NEOXAG,0.010,2021-01-28
14087,he-indexrewards,achim03,NEOXAG,0.005,2021-01-28
14088,he-indexrewards,blainjones,NEOXAG,0.054,2021-01-28
14089,he-indexrewards,peerfinance,NEOXAG,0.039,2021-01-28
14090,he-indexrewards,jongolson,NEOXAG,0.038,2021-01-28
14091,he-indexrewards,jk6276,NEOXAG,0.023,2021-01-28
14092,he-indexrewards,taskmaster4450,NEOXAG,0.020,2021-01-28
14093,he-indexrewards,torrey.blog,NEOXAG,0.020,2021-01-28
14094,he-indexrewards,chmoen,NEOXAG,0.020,2021-01-28
14095,he-indexrewards,tandara,NEOXAG,0.019,2021-01-28
14096,he-indexrewards,elianaicgomes,NEOXAG,0.015,2021-01-28
14097,he-indexrewards,brofund,NEOXAG,0.008,2021-01-28
14098,he-indexrewards,shmoogleosukami,NEOXAG,0.008,2021-01-28
14099,he-indexrewards,blue.rabbit,NEOXAG,0.007,2021-01-28
14100,he-indexrewards,alokkumar121,NEOXAG,0.006,2021-01-28
14101,he-indexrewards,ericburgoyne,NEOXAG,0.006,2021-01-28
14102,he-indexrewards,silverstackeruk,NEOXAG,0.006,2021-01-28
14103,he-indexrewards,deepresearch,NEOXAG,0.006,2021-01-28
14104,he-indexrewards,myvest,NEOXAG,0.005,2021-01-28
14105,he-indexrewards,dera123,NEOXAG,0.005,2021-01-28
14106,he-indexrewards,hirohurl,NEOXAG,0.005,2021-01-28
14107,he-indexrewards,curtawakening,NEOXAG,0.004,2021-01-28
14108,he-indexrewards,discohedge,NEOXAG,0.004,2021-01-28
14109,he-indexrewards,srmallara,NEOXAG,0.004,2021-01-28
14110,he-indexrewards,no-advice,NEOXAG,0.004,2021-01-28
14111,he-indexrewards,russellstockley,NEOXAG,0.004,2021-01-28
14112,he-indexrewards,niallon11,NEOXAG,0.003,2021-01-28
14113,he-indexrewards,jzn,NEOXAG,0.003,2021-01-28
14114,he-indexrewards,salexa5,NEOXAG,0.002,2021-01-28
14115,he-indexrewards,dfacademy,NEOXAG,0.002,2021-01-28
14116,he-indexrewards,oldmans,NEOXAG,0.002,2021-01-28
14117,he-indexrewards,freesinger,NEOXAG,0.002,2021-01-28
14118,he-indexrewards,partitura,NEOXAG,0.002,2021-01-28
14119,he-indexrewards,abrockman,NEOXAG,0.002,2021-01-28
14120,he-indexrewards,marfonso,NEOXAG,0.002,2021-01-28
14121,he-indexrewards,leosoph,NEOXAG,0.002,2021-01-28
14122,he-indexrewards,jeffjagoe,NEOXAG,0.002,2021-01-28
14123,he-indexrewards,elizabetamt,NEOXAG,0.002,2021-01-28
14124,he-indexrewards,knowhow92,NEOXAG,0.002,2021-01-28
14125,he-indexrewards,mytechtrail,NEOXAG,0.002,2021-01-28
14126,he-indexrewards,bradleyarrow,NEOXAG,0.002,2021-01-28
14127,he-indexrewards,anthonypslate,NEOXAG,0.002,2021-01-28
14128,he-indexrewards,thelogicaldude,NEOXAG,0.002,2021-01-28
14129,he-indexrewards,inertia,NEOXAG,0.002,2021-01-28
14130,he-indexrewards,cwow2,NEOXAG,0.002,2021-01-28
14131,he-indexrewards,dkid14,NEOXAG,0.002,2021-01-28
14132,he-indexrewards,maddogmike,NEOXAG,0.002,2021-01-28
14133,he-indexrewards,road2nowhere,NEOXAG,0.002,2021-01-28
14134,he-indexrewards,scooter77,NEOXAG,0.002,2021-01-28
14135,he-indexrewards,enginewitty,NEOXAG,0.002,2021-01-28
14136,he-indexrewards,cryptosimplify,NEOXAG,0.001,2021-01-28
14137,he-indexrewards,successchar,NEOXAG,0.001,2021-01-28
14138,he-indexrewards,rezoanulv.sports,NEOXAG,0.001,2021-01-28
14139,he-indexrewards,jangle,NEOXAG,0.001,2021-01-28
14140,he-indexrewards,uyobong.venture,NEOXAG,0.001,2021-01-28
14141,he-indexrewards,roger.remix,NEOXAG,0.001,2021-01-28
14142,he-indexrewards,pardinus,NEOXAG,0.001,2021-01-28
14143,he-indexrewards,netaterra,NEOXAG,0.001,2021-01-28
14144,he-indexrewards,paxjulia,NEOXAG,0.001,2021-01-28
14145,he-indexrewards,pm522przemek,NEOXAG,0.001,2021-01-28
14146,he-indexrewards,lisamgentile1961,NEOXAG,0.001,2021-01-28
14147,he-indexrewards,fiberfrau,NEOXAG,0.001,2021-01-28
14148,he-indexrewards,filotasriza3,NEOXAG,0.001,2021-01-28
14149,he-indexrewards,gungunkrishu,NEOXAG,0.001,2021-01-28
14150,he-indexrewards,bozz,NEOXAG,0.001,2021-01-28
14151,he-indexrewards,lammbock,NEOXAG,0.001,2021-01-28
14152,he-indexrewards,drax,NEOXAG,0.001,2021-01-28
14153,he-indexrewards,rarej,NEOXAG,0.001,2021-01-28
14154,he-indexrewards,ammonite,NEOXAG,0.001,2021-01-28
14155,he-indexrewards,nathanmars,NEOXAG,0.001,2021-01-28
14156,he-indexrewards,forykw,NEOXAG,0.001,2021-01-28
14157,he-indexrewards,nikoleondas,NEOXAG,0.001,2021-01-28
14158,he-indexrewards,eirik,NEOXAG,0.001,2021-01-28
14159,he-indexrewards,coyotelation,NEOXAG,0.001,2021-01-28
14160,he-indexrewards,adambarratt,NEOXAG,0.001,2021-01-28
14161,he-indexrewards,cmplxty,NEOXAG,0.001,2021-01-28
14162,he-indexrewards,melinda010100,NEOXAG,0.001,2021-01-28
14163,he-indexrewards,ghcamry,NEOXAG,0.001,2021-01-28
14164,he-indexrewards,okean123,NEOXAG,0.001,2021-01-28
14165,he-indexrewards,drax.leo,NEOXAG,0.001,2021-01-28
14166,he-indexrewards,cryptocanny,NEOXAG,0.001,2021-01-28
14167,he-indexrewards,investinthefutur,NEOXAG,0.001,2021-01-28
14168,he-indexrewards,cryptictruth,NEOXAG,0.001,2021-01-28
14169,he-indexrewards,andrewn,NEOXAG,0.001,2021-01-28
14170,he-indexrewards,theroad2freedom,NEOXAG,0.001,2021-01-28
14171,he-indexrewards,he-index,SIM,1.644,2021-01-28
14172,he-indexrewards,he-indexadmin,SIM,0.822,2021-01-28
14173,he-indexrewards,blainjones,SIM,0.329,2021-01-28
14174,he-indexrewards,jongolson,SIM,0.329,2021-01-28
14175,he-indexrewards,achim03,SIM,0.164,2021-01-28
14176,he-indexrewards,blainjones,SIM,1.713,2021-01-28
14177,he-indexrewards,peerfinance,SIM,1.215,2021-01-28
14178,he-indexrewards,jongolson,SIM,1.192,2021-01-28
14179,he-indexrewards,jk6276,SIM,0.721,2021-01-28
14180,he-indexrewards,taskmaster4450,SIM,0.643,2021-01-28
14181,he-indexrewards,torrey.blog,SIM,0.625,2021-01-28
14182,he-indexrewards,chmoen,SIM,0.625,2021-01-28
14183,he-indexrewards,tandara,SIM,0.601,2021-01-28
14184,he-indexrewards,elianaicgomes,SIM,0.485,2021-01-28
14185,he-indexrewards,brofund,SIM,0.240,2021-01-28
14186,he-indexrewards,shmoogleosukami,SIM,0.240,2021-01-28
14187,he-indexrewards,blue.rabbit,SIM,0.220,2021-01-28
14188,he-indexrewards,alokkumar121,SIM,0.191,2021-01-28
14189,he-indexrewards,ericburgoyne,SIM,0.180,2021-01-28
14190,he-indexrewards,silverstackeruk,SIM,0.180,2021-01-28
14191,he-indexrewards,deepresearch,SIM,0.180,2021-01-28
14192,he-indexrewards,myvest,SIM,0.168,2021-01-28
14193,he-indexrewards,dera123,SIM,0.146,2021-01-28
14194,he-indexrewards,hirohurl,SIM,0.144,2021-01-28
14195,he-indexrewards,curtawakening,SIM,0.140,2021-01-28
14196,he-indexrewards,discohedge,SIM,0.132,2021-01-28
14197,he-indexrewards,srmallara,SIM,0.120,2021-01-28
14198,he-indexrewards,no-advice,SIM,0.120,2021-01-28
14199,he-indexrewards,russellstockley,SIM,0.118,2021-01-28
14200,he-indexrewards,niallon11,SIM,0.094,2021-01-28
14201,he-indexrewards,jzn,SIM,0.079,2021-01-28
14202,he-indexrewards,salexa5,SIM,0.075,2021-01-28
14203,he-indexrewards,dfacademy,SIM,0.072,2021-01-28
14204,he-indexrewards,oldmans,SIM,0.072,2021-01-28
14205,he-indexrewards,freesinger,SIM,0.072,2021-01-28
14206,he-indexrewards,partitura,SIM,0.072,2021-01-28
14207,he-indexrewards,abrockman,SIM,0.072,2021-01-28
14208,he-indexrewards,marfonso,SIM,0.069,2021-01-28
14209,he-indexrewards,leosoph,SIM,0.068,2021-01-28
14210,he-indexrewards,jeffjagoe,SIM,0.066,2021-01-28
14211,he-indexrewards,elizabetamt,SIM,0.065,2021-01-28
14212,he-indexrewards,knowhow92,SIM,0.064,2021-01-28
14213,he-indexrewards,mytechtrail,SIM,0.062,2021-01-28
14214,he-indexrewards,bradleyarrow,SIM,0.062,2021-01-28
14215,he-indexrewards,anthonypslate,SIM,0.060,2021-01-28
14216,he-indexrewards,thelogicaldude,SIM,0.060,2021-01-28
14217,he-indexrewards,inertia,SIM,0.054,2021-01-28
14218,he-indexrewards,cwow2,SIM,0.051,2021-01-28
14219,he-indexrewards,dkid14,SIM,0.049,2021-01-28
14220,he-indexrewards,maddogmike,SIM,0.048,2021-01-28
14221,he-indexrewards,road2nowhere,SIM,0.048,2021-01-28
14222,he-indexrewards,scooter77,SIM,0.048,2021-01-28
14223,he-indexrewards,enginewitty,SIM,0.048,2021-01-28
14224,he-indexrewards,cryptosimplify,SIM,0.041,2021-01-28
14225,he-indexrewards,successchar,SIM,0.037,2021-01-28
14226,he-indexrewards,rezoanulv.sports,SIM,0.034,2021-01-28
14227,he-indexrewards,jangle,SIM,0.034,2021-01-28
14228,he-indexrewards,uyobong.venture,SIM,0.032,2021-01-28
14229,he-indexrewards,roger.remix,SIM,0.031,2021-01-28
14230,he-indexrewards,pardinus,SIM,0.030,2021-01-28
14231,he-indexrewards,netaterra,SIM,0.030,2021-01-28
14232,he-indexrewards,paxjulia,SIM,0.029,2021-01-28
14233,he-indexrewards,pm522przemek,SIM,0.029,2021-01-28
14234,he-indexrewards,lisamgentile1961,SIM,0.029,2021-01-28
14235,he-indexrewards,fiberfrau,SIM,0.028,2021-01-28
14236,he-indexrewards,filotasriza3,SIM,0.026,2021-01-28
14237,he-indexrewards,gungunkrishu,SIM,0.025,2021-01-28
14238,he-indexrewards,lammbock,SIM,0.024,2021-01-28
14239,he-indexrewards,drax,SIM,0.024,2021-01-28
